id	title	title_source	start	title_uri	ccodes	variants	types	aat_types	parent_name	geowkt
36	El Qasaa	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (32.8480543272603 24.854035360454493)
37	Soueis	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG	Suez	village	300008372	EG	POINT (32.5483506566983 29.96849919505375)
38	El Qachich	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (31.281803996270458 30.23123149323025)
39	Aboùìt	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (30.530910818913508 31.083426867531482)
40	Serenbàie	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (30.56991168291982 31.190283084159685)
41	El Hazéh	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (30.63547349884722 28.311836728497596)
42	Bénì Ahmed	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (30.699339977153915 28.374527700346288)
43	Koum Stawi	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (31.0474064641415 31.200714113457426)
44	Gaboùrah	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (31.361892025903803 26.733953192942185)
45	Gemmàzéh Sogaïr	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (31.28469646406107 29.649859874047817)
46	K. Qouni	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (30.811582473973665 30.987599781411642)
47	Nazléh	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (31.64560757827286 31.17479422551482)
48	Nâhîet el Haggar	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (32.867947615065866 24.244214492957646)
49	El Hodoud	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (30.9750517370451 31.184511484047263)
50	Gemzì	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (30.81481087312886 28.656927417025663)
51	El Arabéh	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (31.566483128519256 26.53320932864755)
52	El Qatàwìéh	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (31.608404130193296 30.54121742385211)
53	El Ouìoùn	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (30.60773050905689 30.830494913958372)
54	El Oqdéh	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (31.371562120872344 30.57212075763614)
55	Chéik Sélim	Jacotin, Pierre, and Edme François Jomard. Carte Topographique De L'Égypte Et De Plusieurs Parties Des Pays Limitrophes; Levée Pendant L'Expédition De L' Armée Française, Par Les Ingénieurs-Géographes, Les Officiers Du Génie Militaire Et Les Ingénieurs Des Ponts Et Chaussées; Assujettie Aux Observations Des Astronomes, Construite Par M. Jacotin, Colonel Au Corps Royal Des Ingénieur-Géographes Militaires, Chevalier de l'Ordre Royal et Militaire de Saint-Louis et de la Légion d'Honneur, Membre de l'Institut d'Égypte; Gravée Au Dépôt Général De La Guerre, à l'Échelle de 1 Millimètre pour 100 Mètres. Publiée Par Ordre Du Gouvernement. 1828.	1828	http://www.worldcat.org/oclc/248989716	EG		village	300008372	EG	POINT (31.38011557747968 26.71128451582311)
